mode,old_mode_alias,shared_prefix_tokens,shared_kv_bytes,num_agents,decode_tokens_per_agent,ring_shards,reduction_topology,sram_total_bytes,sram_peak_region_bytes,local_sram_read_bytes,private_kv_write_bytes,payload_bytes,total_wire_bytes,max_directed_link_load_bytes,mean_active_link_load_bytes,network_latency_s,compute_latency_s,sram_latency_s,serialized_latency_s,throughput_bound_latency_s,critical_path_latency_s,estimated_attention_stage_latency_s,attention_stage_latency_s,estimated_end_to_end_proxy_latency_s,metric_warning,estimated_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,setup_replication_payload_gib,setup_replication_wire_tib,steady_state_local_decode_read_gib,central_sram_read_bytes,central_query_payload_bytes,central_result_payload_bytes,central_compute_proxy_bytes,central_router_in_bytes,central_router_out_bytes,central_max_link_load_bytes,central_hotspot_ratio,central_compute_bytes_or_ops,central_region_queue_time_s,attention_stage_proxy_latency_s,query_bytes_sent,partial_bytes_returned,query_scatter_latency_s,local_shard_compute_latency_s,reduction_latency_s,local_suffix_latency_s,merge_latency_s,central_query_mesh_latency_s,central_sram_read_latency_s,central_compute_latency_s,central_return_mesh_latency_s,central_queue_latency_s,reduction_bytes,reduction_wire_bytes,reduction_byte_hops,query_scatter_byte_hops,partial_reduce_byte_hops,result_return_byte_hops,reduction_hops,reduction_edges,num_reduction_steps,setup_cycles,steady_state_cycles,max_reduction_link_load_bytes,query_tile_bytes,partial_state_bytes,online_state_bytes,state_vector_dim,state_dtype_bytes,scalar_state_bytes,query_dtype_bytes,packet_bytes,packet_model,actual_query_tile_sizes,requested_query_tile_size,logical_decode_queries,query_tiles,query_tile_payload_bytes_per_step,partial_state_payload_bytes_per_step,shard_group_size,placement_unit,regions_per_shard,shard_bytes,shard_region_bytes,shard_bytes_per_region,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,valid_capacity,capacity_valid,capacity_violation_reason,vc_model,agents,decode_tokens,link_bandwidth_gbps,region_sram_bandwidth_tibps,region_capacity_gib
Replicate-All,,8192,1073741824,2,64,,,2164260864.0,1082130432.0,68719476736,16777216,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.003125763,0.003125763,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024600675,0.021474912,0.003125763,2.015625,1.0078125,64.015625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,64.0,,,,,,,,,,,0.024600675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,128,128,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,2,64,,,
Replicate-All,,8192,1073741824,2,64,,,2164260864.0,1082130432.0,68719476736,16777216,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.003125763,0.003125763,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024600675,0.021474912,0.003125763,2.015625,1.0078125,64.015625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,64.0,,,,,,,,,,,0.024600675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,128,128,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,2,64,,,
Replicate-All,,8192,1073741824,2,64,,,2164260864.0,1082130432.0,68719476736,16777216,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.003125763,0.003125763,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,0.024600675,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024600675,0.021474912,0.003125763,2.015625,1.0078125,64.015625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,64.0,,,,,,,,,,,0.024600675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,128,128,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,2,64,,,
Replicate-All,,8192,1073741824,2,256,,,2214592512.0,1107296256.0,274877906944,67108864,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.012503052,0.012503052,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033977964,0.021474912,0.012503052,2.0625,1.03125,256.0625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,256.0,,,,,,,,,,,0.033977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,2,256,,,
Replicate-All,,8192,1073741824,2,256,,,2214592512.0,1107296256.0,274877906944,67108864,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.012503052,0.012503052,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033977964,0.021474912,0.012503052,2.0625,1.03125,256.0625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,256.0,,,,,,,,,,,0.033977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,2,256,,,
Replicate-All,,8192,1073741824,2,256,,,2214592512.0,1107296256.0,274877906944,67108864,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.012503052,0.012503052,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033977964,0.021474912,0.012503052,2.0625,1.03125,256.0625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,256.0,,,,,,,,,,,0.033977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,2,256,,,
Replicate-All,,8192,1073741824,2,256,,,2214592512.0,1107296256.0,274877906944,67108864,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.012503052,0.012503052,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033977964,0.021474912,0.012503052,2.0625,1.03125,256.0625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,256.0,,,,,,,,,,,0.033977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,2,256,,,
Replicate-All,,8192,1073741824,2,256,,,2214592512.0,1107296256.0,274877906944,67108864,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.012503052,0.012503052,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,0.033977964,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033977964,0.021474912,0.012503052,2.0625,1.03125,256.0625,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,256.0,,,,,,,,,,,0.033977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,2,256,,,
Replicate-All,,8192,1073741824,2,512,,,2281701376.0,1140850688.0,549755813888,134217728,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.025006104,0.025006104,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,512.0,,,,,,,,,,,0.046481016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,2,512,,,
Replicate-All,,8192,1073741824,2,512,,,2281701376.0,1140850688.0,549755813888,134217728,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.025006104,0.025006104,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,512.0,,,,,,,,,,,0.046481016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,2,512,,,
Replicate-All,,8192,1073741824,2,512,,,2281701376.0,1140850688.0,549755813888,134217728,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.025006104,0.025006104,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,512.0,,,,,,,,,,,0.046481016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,2,512,,,
Replicate-All,,8192,1073741824,2,512,,,2281701376.0,1140850688.0,549755813888,134217728,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.025006104,0.025006104,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,512.0,,,,,,,,,,,0.046481016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,2,512,,,
Replicate-All,,8192,1073741824,2,512,,,2281701376.0,1140850688.0,549755813888,134217728,2147483648.0,31138512896.0,2147483648.0,1415386949.8181818,0.021474912,0.025006104,0.025006104,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,0.046481016,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2.0,0.0283203125,512.0,,,,,,,,,,,0.046481016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,2,512,,,
Replicate-All,,8192,1073741824,4,64,,,4328521728.0,1082130432.0,68719476736,33554432,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.003126526,0.003126526,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,64.0,,,,,,,,,,,0.024601443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,256,256,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,4,64,,,
Replicate-All,,8192,1073741824,4,64,,,4328521728.0,1082130432.0,68719476736,33554432,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.003126526,0.003126526,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,64.0,,,,,,,,,,,0.024601443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,256,256,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,4,64,,,
Replicate-All,,8192,1073741824,4,64,,,4328521728.0,1082130432.0,68719476736,33554432,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.003126526,0.003126526,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,64.0,,,,,,,,,,,0.024601443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,256,256,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,4,64,,,
Replicate-All,,8192,1073741824,4,64,,,4328521728.0,1082130432.0,68719476736,33554432,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.003126526,0.003126526,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,64.0,,,,,,,,,,,0.024601443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,256,256,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,4,64,,,
Replicate-All,,8192,1073741824,4,64,,,4328521728.0,1082130432.0,68719476736,33554432,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.003126526,0.003126526,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,0.024601443,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,64.0,,,,,,,,,,,0.024601443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,256,256,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,4,64,,,
Replicate-All,,8192,1073741824,4,256,,,4429185024.0,1107296256.0,274877906944,134217728,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.012506104,0.012506104,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,256.0,,,,,,,,,,,0.033981021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,4,256,,,
Replicate-All,,8192,1073741824,4,256,,,4429185024.0,1107296256.0,274877906944,134217728,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.012506104,0.012506104,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,256.0,,,,,,,,,,,0.033981021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,4,256,,,
Replicate-All,,8192,1073741824,4,256,,,4429185024.0,1107296256.0,274877906944,134217728,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.012506104,0.012506104,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,256.0,,,,,,,,,,,0.033981021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,4,256,,,
Replicate-All,,8192,1073741824,4,256,,,4429185024.0,1107296256.0,274877906944,134217728,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.012506104,0.012506104,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,256.0,,,,,,,,,,,0.033981021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,4,256,,,
Replicate-All,,8192,1073741824,4,256,,,4429185024.0,1107296256.0,274877906944,134217728,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.012506104,0.012506104,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,0.033981021,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,256.0,,,,,,,,,,,0.033981021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,4,256,,,
Replicate-All,,8192,1073741824,4,512,,,4563402752.0,1140850688.0,549755813888,268435456,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.025012208,0.025012208,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,512.0,,,,,,,,,,,0.046487125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,4,512,,,
Replicate-All,,8192,1073741824,4,512,,,4563402752.0,1140850688.0,549755813888,268435456,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.025012208,0.025012208,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,512.0,,,,,,,,,,,0.046487125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,4,512,,,
Replicate-All,,8192,1073741824,4,512,,,4563402752.0,1140850688.0,549755813888,268435456,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.025012208,0.025012208,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,512.0,,,,,,,,,,,0.046487125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,4,512,,,
Replicate-All,,8192,1073741824,4,512,,,4563402752.0,1140850688.0,549755813888,268435456,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.025012208,0.025012208,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,512.0,,,,,,,,,,,0.046487125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,4,512,,,
Replicate-All,,8192,1073741824,4,512,,,4563402752.0,1140850688.0,549755813888,268435456,4294967296.0,64424509440.0,2147483648.0,1431655765.3333333,0.021474917,0.025012208,0.025012208,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,0.046487125,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4.0,0.05859375,512.0,,,,,,,,,,,0.046487125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,4,512,,,
Replicate-All,,8192,1073741824,8,64,,,8657043456.0,1082130432.0,68719476736,67108864,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.003128052,0.003128052,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046077805,0.042949753,0.003128052,8.0625,1.0078125,64.0625,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,64.0,,,,,,,,,,,0.046077805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,8,64,,,
Replicate-All,,8192,1073741824,8,64,,,8657043456.0,1082130432.0,68719476736,67108864,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.003128052,0.003128052,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046077805,0.042949753,0.003128052,8.0625,1.0078125,64.0625,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,64.0,,,,,,,,,,,0.046077805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,8,64,,,
Replicate-All,,8192,1073741824,8,64,,,8657043456.0,1082130432.0,68719476736,67108864,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.003128052,0.003128052,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046077805,0.042949753,0.003128052,8.0625,1.0078125,64.0625,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,64.0,,,,,,,,,,,0.046077805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,8,64,,,
Replicate-All,,8192,1073741824,8,64,,,8657043456.0,1082130432.0,68719476736,67108864,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.003128052,0.003128052,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046077805,0.042949753,0.003128052,8.0625,1.0078125,64.0625,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,64.0,,,,,,,,,,,0.046077805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,8,64,,,
Replicate-All,,8192,1073741824,8,64,,,8657043456.0,1082130432.0,68719476736,67108864,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.003128052,0.003128052,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,0.046077805,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.046077805,0.042949753,0.003128052,8.0625,1.0078125,64.0625,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,64.0,,,,,,,,,,,0.046077805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,512,512,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,8,64,,,
Replicate-All,,8192,1073741824,8,256,,,8858370048.0,1107296256.0,274877906944,268435456,8589934592.0,98784247808.0,4294967296.0,1646404130.1333334,0.042949753,0.012512208,0.012512208,0.055461961,0.055461961,0.055461961,0.055461961,0.055461961,0.055461961,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.055461961,0.042949753,0.012512208,8.25,1.03125,256.25,8.0,0.08984375,4.0,2.608695652173913,"(7,7)->(8,7)",,8.0,0.08984375,256.0,,,,,,,,,,,0.055461961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,2048,2048,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,8,256,,,
