nodes,edges,max_fan_in,max_fan_out,avg_fan_in,avg_fan_out,unique_shared_prefixes,shared_prefix_reuse_events,unique_shared_tokens,logical_shared_tokens,shared_prefix_ratio,job_id,workload,critical_path_weight,total_work_weight
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_50,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_51,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_52,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_53,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_54,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_55,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_56,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_57,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_58,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_59,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_60,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_61,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_62,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_63,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_64,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_65,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_66,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_67,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_68,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_69,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_70,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_71,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_72,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_73,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_74,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_75,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_76,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_77,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_78,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_79,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_80,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_81,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_82,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_83,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_84,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_85,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_86,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_87,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_88,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_89,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_90,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_91,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_92,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_93,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_94,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_95,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_96,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_97,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_98,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_99,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_100,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_101,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_102,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_103,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_104,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_105,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_106,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_107,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_108,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_109,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_110,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_111,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_112,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_113,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_114,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_115,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_116,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_117,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_118,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_119,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_120,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_121,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_122,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_123,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_124,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_125,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_126,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_127,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_128,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_129,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_130,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_131,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_132,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_133,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_134,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_135,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_136,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_137,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_138,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_139,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_140,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_141,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_142,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_143,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_144,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_145,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_146,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_147,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_148,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_149,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_150,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_151,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_152,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_153,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_154,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_155,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_156,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_157,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_158,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_159,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_160,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_161,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_162,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_163,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_164,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_165,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_166,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_167,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_168,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_169,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_170,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_171,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_172,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_173,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_174,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_175,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_176,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_177,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_178,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_179,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_180,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_181,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_182,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_183,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_184,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_185,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_186,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_187,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_188,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_189,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_190,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_191,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_192,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_193,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_194,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_195,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_196,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_197,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_198,planner_worker_tool,11540.0,25232.0
15,17,4,4,1.1333333333333333,1.1333333333333333,1,14,1280,11712,0.5,planner_worker_tool_job_199,planner_worker_tool,11540.0,25232.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_0,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_1,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_2,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_3,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_4,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_5,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_6,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_7,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_8,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_9,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_10,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_11,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_12,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_13,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_14,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_15,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_16,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_17,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_18,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_19,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_20,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_21,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_22,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_23,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_24,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_25,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_26,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_27,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_28,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_29,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_30,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_31,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_32,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_33,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_34,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_35,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_36,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_37,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_38,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_39,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_40,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_41,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_42,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_43,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_44,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_45,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_46,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_47,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_48,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_49,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_50,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_51,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_52,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_53,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_54,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_55,swe_like,11392.0,17920.0
8,10,4,4,1.25,1.25,1,7,1920,12672,0.75,swe_like_job_56,swe_like,11392.0,17920.0
