trace_idx,state_id,state_type,tokens,access_count,first_access,last_access,cross_agent,has_exact_token_hash,has_semantic_key
44,state_93ca5a9852bc82e795,file_context,114,3,12,30,False,False,False
44,state_66cc3a5ed76e9f7841,assistant_delta,48,3,16,22,False,False,False
44,state_4d917a3ef7a5fc01b0,file_context,100,0,,,False,False,False
44,state_281b0b66ddbd558025,assistant_delta,48,3,20,26,False,False,False
44,state_a040f06c88ea3763e1,test_failure_summary,109,4,20,30,False,False,False
44,state_5e33f314a1ea5c9a51,assistant_delta,48,2,22,26,False,False,False
44,state_3b47da21d52568654b,assistant_delta,48,2,26,30,False,False,False
44,state_5a0e838b31c84315b7,edit_diff,31,2,26,30,False,False,False
44,state_f011cb3aee442ed748,assistant_delta,48,1,30,30,False,False,False
44,state_83353ae2f0261561ac,tool_observation,71,1,30,30,False,False,False
44,state_e1361ddac584cac1bd,assistant_delta,48,0,,,False,False,False
45,state_126e0fe883f862f747,system_prefix,17,8,4,30,False,True,True
45,state_7a0ee16f57bc5fd253,task_prefix,21,8,4,30,False,True,True
45,state_e385c225f8ad55dcfa,agent_role,12,8,4,30,False,True,True
45,state_29cb734dc9d48704c5,assistant_delta,48,4,8,20,False,False,False
45,state_d07cd5a7a0ba62a4b5,file_context,6,1,8,8,False,False,False
45,state_ce32700b5b6e7d99f2,assistant_delta,48,4,12,22,False,False,False
45,state_51f3e49c4e0d05b268,file_context,131,3,12,30,False,False,False
45,state_3dbf00591168ae6b8c,assistant_delta,48,3,16,22,False,False,False
45,state_e5308f06a02a3662f4,file_context,100,0,,,False,False,False
45,state_32d4131df612431e5f,assistant_delta,48,3,20,26,False,False,False
45,state_d1de3b67220192c862,test_failure_summary,153,4,20,30,False,False,False
45,state_a28ed19c8d58c69a68,assistant_delta,48,2,22,26,False,False,False
45,state_00090339dfd4b33ac0,assistant_delta,48,2,26,30,False,False,False
45,state_6165a71d3903613961,edit_diff,31,2,26,30,False,False,False
45,state_4e5ef23010ef4d5e52,assistant_delta,48,1,30,30,False,False,False
45,state_35114309d2e46b979b,tool_observation,71,1,30,30,False,False,False
45,state_b69f323ea45c02a46e,assistant_delta,48,0,,,False,False,False
46,state_9a0fd3c38806a3ac43,system_prefix,17,8,4,30,False,True,True
46,state_8213cf404c2646a1e7,task_prefix,19,8,4,30,False,True,True
46,state_8a843aeb9845c8c4c1,agent_role,12,8,4,30,False,True,True
46,state_5e894d602f7f8645f1,assistant_delta,48,4,8,20,False,False,False
46,state_62e8f39a361b7fc7d6,file_context,6,1,8,8,False,False,False
46,state_056b914b76906d9d90,assistant_delta,48,4,12,22,False,False,False
46,state_7c0f74e5bfbc38c10d,file_context,94,3,12,30,False,False,False
46,state_f7c9bbf5d5d94cfcce,assistant_delta,48,3,16,22,False,False,False
46,state_c86eebd45767aa1d06,file_context,100,0,,,False,False,False
46,state_c076e0312166eb8781,assistant_delta,48,3,20,26,False,False,False
46,state_8085404a7b2d561fd3,test_failure_summary,121,4,20,30,False,False,False
46,state_c038a9f2c4c26b91b3,assistant_delta,48,2,22,26,False,False,False
46,state_c7d8de91e6c5f48e41,assistant_delta,48,2,26,30,False,False,False
46,state_42aca8fd530ea6c31c,edit_diff,22,2,26,30,False,False,False
46,state_ed72ffe2b2f190df71,assistant_delta,48,1,30,30,False,False,False
46,state_84dc59a17aaa352975,tool_observation,71,1,30,30,False,False,False
46,state_4f848b00bc823d423c,assistant_delta,48,0,,,False,False,False
47,state_55fd17a67f0caa5611,system_prefix,17,8,4,30,False,True,True
47,state_bf6d5ed5e96de2530e,task_prefix,19,8,4,30,False,True,True
47,state_73bfc9f3c5ec35dfbf,agent_role,12,8,4,30,False,True,True
47,state_d312da6e03f6689140,assistant_delta,48,4,8,20,False,False,False
47,state_df2870051bc08b7e82,file_context,6,1,8,8,False,False,False
47,state_fe8c4a2253819f447c,assistant_delta,48,4,12,22,False,False,False
47,state_c795d014b23d9eb48b,file_context,97,3,12,30,False,False,False
47,state_3319e3b94e3109ce56,assistant_delta,48,3,16,22,False,False,False
47,state_c4bbde2144a3be6311,file_context,100,0,,,False,False,False
47,state_f34fa0e0b11065de9e,assistant_delta,48,3,20,26,False,False,False
47,state_42f84075460fb3c556,test_failure_summary,115,4,20,30,False,False,False
47,state_34f15b487b638084bf,assistant_delta,48,2,22,26,False,False,False
47,state_94736f6e3718018e14,assistant_delta,48,2,26,30,False,False,False
47,state_fa51acc15972abec74,edit_diff,23,2,26,30,False,False,False
47,state_f6b037d16ecd34195a,assistant_delta,48,1,30,30,False,False,False
47,state_f5bc775fbc09688622,tool_observation,71,1,30,30,False,False,False
47,state_ca268290c2ed9c734d,assistant_delta,48,0,,,False,False,False
48,state_f32b71e8b341a25a2d,system_prefix,17,8,4,30,False,True,True
48,state_33ecaa91ee1d08903d,task_prefix,21,8,4,30,False,True,True
48,state_369a1fa8a497c33426,agent_role,12,8,4,30,False,True,True
48,state_99491ae159d7a4902e,assistant_delta,48,4,8,20,False,False,False
48,state_5ccfb49a02871145d3,file_context,6,1,8,8,False,False,False
48,state_5b63242de78cf693b4,assistant_delta,48,4,12,22,False,False,False
48,state_08bbbf1715f4b6e686,file_context,112,3,12,30,False,False,False
48,state_fc88ce926556a7f525,assistant_delta,48,3,16,22,False,False,False
48,state_d57f264a724c6da969,file_context,100,0,,,False,False,False
48,state_1007aa4c69b001dcb0,assistant_delta,48,3,20,26,False,False,False
48,state_aeab0b868b862eddf0,test_failure_summary,162,4,20,30,False,False,False
48,state_29b49107478e6018fb,assistant_delta,48,2,22,26,False,False,False
48,state_6fc4569e5f814ee262,assistant_delta,48,2,26,30,False,False,False
48,state_f33a0550d9012a7ab4,edit_diff,39,2,26,30,False,False,False
48,state_2d4baaf85506879a10,assistant_delta,48,1,30,30,False,False,False
48,state_0795bd1ba75594565c,tool_observation,71,1,30,30,False,False,False
48,state_58e83422e9e8bf863b,assistant_delta,48,0,,,False,False,False
49,state_60b5fdf67fd65b805f,system_prefix,17,8,4,30,False,True,True
49,state_3f2dfbf638dc85f63a,task_prefix,21,8,4,30,False,True,True
49,state_53df4e22bb8e8d2d45,agent_role,12,8,4,30,False,True,True
49,state_b85b4a40ea2c0b2c7e,assistant_delta,48,4,8,20,False,False,False
49,state_1e0606e37ac1e93a76,file_context,6,1,8,8,False,False,False
49,state_4c3c5d561d8d6ed02b,assistant_delta,48,4,12,22,False,False,False
49,state_540be03d1b72a862aa,file_context,114,3,12,30,False,False,False
49,state_c1df257e167c5a4bc6,assistant_delta,48,3,16,22,False,False,False
49,state_e5c1d84b8116e613e1,file_context,100,0,,,False,False,False
49,state_d2539ea09038c9051b,assistant_delta,48,3,20,26,False,False,False
49,state_40b84803edc3797279,test_failure_summary,161,4,20,30,False,False,False
49,state_eacc3dcb4f15b66da2,assistant_delta,48,2,22,26,False,False,False
49,state_e552b2a272d5ee45c8,assistant_delta,48,2,26,30,False,False,False
49,state_30bb757df4e696d815,edit_diff,34,2,26,30,False,False,False
49,state_0e86cae85ca2945101,assistant_delta,48,1,30,30,False,False,False
49,state_01171165f9b4862baa,tool_observation,71,1,30,30,False,False,False
49,state_1c4daefea295fe7b98,assistant_delta,48,0,,,False,False,False
50,state_8caa43cf7fdee0875b,system_prefix,17,8,4,30,False,True,True
50,state_98446fbd860910d83f,task_prefix,22,8,4,30,False,True,True
50,state_6ea4371269b5e7a202,agent_role,12,8,4,30,False,True,True
50,state_749926ede9e8345962,assistant_delta,48,4,8,20,False,False,False
50,state_598da9fe671aaf0993,file_context,6,1,8,8,False,False,False
50,state_8b1390f6e5fcceff28,assistant_delta,48,4,12,22,False,False,False
50,state_9eb8f3e4864f017922,file_context,94,3,12,30,False,False,False
50,state_be84252e6c26dd67cc,assistant_delta,48,3,16,22,False,False,False
50,state_3f4f7806f8f2348636,file_context,100,0,,,False,False,False
50,state_3e1094312e0d461d2d,assistant_delta,48,3,20,26,False,False,False
50,state_0c543eedd68f17e485,test_failure_summary,126,4,20,30,False,False,False
50,state_4892c1b29fa5d3e6f9,assistant_delta,48,2,22,26,False,False,False
50,state_5facb75b079a8e8146,assistant_delta,48,2,26,30,False,False,False
50,state_ba1e0b113640fd54cd,edit_diff,27,2,26,30,False,False,False
50,state_8a62e44d7196e0c037,assistant_delta,48,1,30,30,False,False,False
50,state_c086ccce2cdc05a425,tool_observation,71,1,30,30,False,False,False
50,state_2a1a3242fb018cd936,assistant_delta,48,0,,,False,False,False
51,state_13a0216223af19c6e3,system_prefix,17,8,4,30,False,True,True
51,state_48a08168e46aa00550,task_prefix,21,8,4,30,False,True,True
51,state_c37786a6901b244eba,agent_role,12,8,4,30,False,True,True
51,state_bca2df9bd57d714920,assistant_delta,48,4,8,20,False,False,False
51,state_733f78ad27636ae9f5,file_context,6,1,8,8,False,False,False
51,state_179be7d590f1181439,assistant_delta,48,4,12,22,False,False,False
51,state_7ed163ebf33e117e53,file_context,97,3,12,30,False,False,False
51,state_b5cc0b235a87e42f83,assistant_delta,48,3,16,22,False,False,False
51,state_fe066945734736e05e,file_context,100,0,,,False,False,False
51,state_c0e36d89981d7dee91,assistant_delta,48,3,20,26,False,False,False
51,state_9d6b0e5dbde0466ca2,test_failure_summary,154,4,20,30,False,False,False
51,state_91fb524d0d469dc1b2,assistant_delta,48,2,22,26,False,False,False
51,state_4904d9cde188e64239,assistant_delta,48,2,26,30,False,False,False
51,state_9b38de40440bce5018,edit_diff,30,2,26,30,False,False,False
51,state_f7a51a2c930f89a6d2,assistant_delta,48,1,30,30,False,False,False
51,state_686ce2044e95d7cb34,tool_observation,71,1,30,30,False,False,False
51,state_ebf19c5dcb792605d5,assistant_delta,48,0,,,False,False,False
